file,stepLimit,time,tests,outcome,steps,jumps
prog1057.ml,500,8.054971694946289e-3,4,U,20,6
prog1058.ml,500,2.8259754180908203e-3,2,H,8,2
prog1059.ml,500,1.5878677368164063e-3,1,H,7,4
prog1060.ml,500,1.811981201171875e-3,1,H,9,6
prog1061.ml,500,3.269195556640625e-3,1,H,15,6
prog1063.ml,500,1.2020111083984375e-2,2,U,9,3
prog1064.ml,500,7.517790794372559e-2,5,U,89,20
prog1065.ml,500,6.442713737487793e-2,4,U,52,12
prog1067.ml,500,2.9796838760375977e-2,3,U,15,5
prog1068.ml,500,0.2634449005126953,6,U,101,27
prog1069.ml,500,7.567119598388672e-2,5,U,28,7
prog1070.ml,500,3.371000289916992e-3,1,U,15,4
prog1071.ml,500,4.364013671875e-3,1,U,14,5
prog1072.ml,500,4.2150020599365234e-3,1,U,15,5
prog1073.ml,500,4.809141159057617e-3,1,U,15,5
prog1074.ml,500,4.330873489379883e-3,1,U,15,5
prog1075.ml,500,5.685091018676758e-3,1,U,15,5
prog1076.ml,500,55.71849489212036,1000,S,0,0
prog1077.ml,500,6.658077239990234e-3,1,U,18,4
prog1078.ml,500,7.832098007202148e-2,1,U,87,17
prog1079.ml,500,1.9311904907226563e-2,5,U,15,4
prog1080.ml,500,7.851123809814453e-4,1,U,6,2
prog1081.ml,500,7.929801940917969e-4,1,U,6,2
prog1082.ml,500,3.97801399230957e-3,2,U,17,4
prog1083.ml,500,2.0341873168945313e-3,2,U,8,2
prog1084.ml,500,1.4644272327423096,1000,S,0,0
prog1085.ml,500,6.222963333129883e-3,5,U,17,4
prog1086.ml,500,3.5648345947265625e-3,2,U,17,4
prog1087.ml,500,3.876924514770508e-3,2,U,17,4
prog1088.ml,500,1.9496917724609375e-2,13,B,10,4
prog1089.ml,500,3.732820987701416,1000,S,0,0
prog1090.ml,500,1.508188247680664e-2,15,U,8,4
prog1091.ml,500,3.852715015411377,1000,S,0,0
prog1092.ml,500,5.0583839416503906e-2,14,B,74,20
prog1093.ml,500,5.48710823059082e-2,16,U,74,19
prog1094.ml,500,2.6930809020996094,320,U,210,56
prog1095.ml,500,6.411098003387451,1000,S,0,0
prog1096.ml,500,1.5474796295166016e-2,15,U,9,5
prog1097.ml,500,7.6601505279541016e-3,1,U,27,9
prog1098.ml,500,8.218050003051758e-3,1,U,25,9
prog1101.ml,500,0.15326404571533203,5,U,150,35
prog1102.ml,500,1.4162063598632813e-3,1,U,7,2
prog1103.ml,500,1.1970996856689453e-3,1,U,6,2
prog1104.ml,500,1.1827945709228516e-3,1,U,6,2
prog1105.ml,500,1.2080669403076172e-3,1,U,6,2
prog1106.ml,500,1.2559890747070313e-3,1,U,6,2
prog1107.ml,500,2.429962158203125e-3,2,U,10,2
prog1108.ml,500,1.5189647674560547e-3,1,U,7,2
prog1109.ml,500,1.5099048614501953e-3,1,U,6,2
prog1110.ml,500,5.76019287109375e-4,1,U,2,1
prog1111.ml,500,6.048679351806641e-4,1,U,2,1
prog1112.ml,500,9.015798568725586e-3,1,S,0,0
prog1113.ml,500,2.035856246948242e-3,2,H,6,2
prog1114.ml,500,1.7859935760498047e-3,2,H,6,2
prog1115.ml,500,2.0111083984375e-2,3,U,28,4
prog1116.ml,500,2.2073030471801758e-2,3,U,30,4
prog1117.ml,500,1.2523889541625977e-2,3,U,16,3
prog1118.ml,500,3.9980411529541016e-3,3,U,9,4
prog1121.ml,500,4.633188247680664e-3,1,U,14,4
prog1122.ml,500,2.480030059814453e-3,1,U,9,4
prog1123.ml,500,4.229068756103516e-3,1,U,15,4
prog1124.ml,500,4.104137420654297e-3,1,U,14,4
prog1125.ml,500,4.313945770263672e-3,1,U,15,4
prog1126.ml,500,4.389047622680664e-3,1,U,15,4
prog1127.ml,500,4.2841434478759766e-3,1,U,15,4
prog1128.ml,500,2.8619766235351563e-3,1,U,9,4
prog1129.ml,500,5.7790279388427734e-3,1,H,21,6
prog1130.ml,500,2.2749900817871094e-3,1,H,9,6
prog1131.ml,500,6.188154220581055e-3,1,U,18,7
prog1132.ml,500,3.717184066772461e-3,6,U,5,2
prog1133.ml,500,3.809714317321777e-2,16,U,19,7
prog1134.ml,500,5.125999450683594e-3,3,U,3,2
prog1135.ml,500,5.40008544921875e-2,5,U,29,9
prog1137.ml,500,8.46259593963623e-2,8,U,45,10
prog1138.ml,500,1.0612010955810547e-2,3,U,23,6
prog1139.ml,500,1.6752004623413086e-2,3,U,29,7
prog1140.ml,500,5.400180816650391e-4,1,U,2,2
prog1141.ml,500,3.328244924545288,16,U,15,4
prog1142.ml,500,2.788066864013672e-3,1,U,2,2
prog1143.ml,500,7.559061050415039e-3,1,B,6,2
prog1144.ml,500,7.623910903930664e-3,1,B,8,4
prog1152.ml,500,0.1640000343322754,6,U,34,10
prog1154.ml,1000,60.004833936691284,1,T,0,0
prog1158.ml,500,3.2329559326171875e-3,1,U,16,4
prog1159.ml,500,1.8862009048461914e-2,1,U,51,16
prog1160.ml,500,1.9793033599853516e-2,1,U,51,16
prog1161.ml,500,5.143165588378906e-3,2,U,13,3
prog1162.ml,500,6.896018981933594e-3,2,U,19,5
prog1163.ml,500,8.18014144897461e-3,3,U,20,4
prog1164.ml,500,0.18927717208862305,1,S,0,0
prog1165.ml,500,1.6489028930664063e-3,1,U,6,3
prog1166.ml,500,1.0619163513183594e-3,1,U,5,3
prog1168.ml,500,3.454923629760742e-3,3,U,14,4
prog1169.ml,500,6.229877471923828e-4,1,U,3,2
prog1170.ml,500,4.868030548095703e-3,2,B,14,2
prog1171.ml,500,5.463123321533203e-3,2,B,14,2
prog1172.ml,500,1.6687870025634766e-2,1,U,40,7
prog1173.ml,500,1.718306541442871e-2,1,U,40,7
prog1174.ml,500,1.570296287536621e-2,1,U,40,7
prog1175.ml,500,1.587700843811035e-2,1,U,40,7
prog1176.ml,500,1.7189979553222656e-2,1,U,40,7
prog1177.ml,500,1.9917011260986328e-2,1,U,40,7
prog1178.ml,500,1.1677026748657227e-2,1,B,25,5
prog1179.ml,500,1.9707918167114258e-2,1,U,40,7
prog1180.ml,500,0.18399786949157715,5,U,123,21
prog1181.ml,500,0.2448408603668213,7,U,150,20
prog1182.ml,500,4.4198036193847656e-2,2,B,48,7
prog1183.ml,500,1.0365009307861328e-2,3,U,31,7
prog1184.ml,500,1.0905981063842773e-2,3,U,31,7
prog1185.ml,1000,60.00711989402771,1,T,0,0
prog1186.ml,500,8.272886276245117e-3,2,U,19,3
prog1187.ml,2000,60.00251007080078,1,T,0,0
prog1188.ml,500,1.783609390258789e-2,3,U,26,6
prog1189.ml,500,2.2003889083862305e-2,1,U,40,7
prog1190.ml,500,2.2940874099731445e-2,1,U,40,7
prog1191.ml,500,3.144502639770508e-2,1,U,40,7
prog1192.ml,500,3.426194190979004e-2,1,U,39,7
prog1193.ml,500,6.984496116638184e-2,2,U,56,11
prog1194.ml,500,3.807520866394043e-2,1,U,40,7
prog1195.ml,500,0.21274900436401367,2,U,68,11
prog1196.ml,500,0.16031289100646973,3,U,60,7
prog1197.ml,500,4.870295524597168e-2,2,U,57,11
prog1198.ml,500,0.14996004104614258,3,U,59,11
prog1199.ml,500,0.1877119541168213,3,U,77,13
prog1200.ml,500,5.4147958755493164e-2,2,U,53,7
prog1201.ml,500,2.1646976470947266e-2,1,U,39,7
prog1202.ml,500,7.399415969848633e-2,2,U,41,7
prog1203.ml,500,8.707380294799805e-2,2,U,41,7
prog1204.ml,500,9.05308723449707e-2,3,U,63,11
prog1205.ml,500,0.2955892086029053,4,U,107,14
prog1206.ml,500,0.3087911605834961,5,U,119,16
prog1207.ml,500,0.16632986068725586,3,U,107,14
prog1208.ml,500,0.11984515190124512,3,U,82,11
prog1209.ml,500,9.448599815368652e-2,2,U,79,13
prog1210.ml,500,0.12459802627563477,2,U,101,17
prog1211.ml,500,0.10286188125610352,2,U,79,13
prog1212.ml,500,0.14489197731018066,2,U,101,17
prog1213.ml,500,0.16300511360168457,2,U,101,17
prog1214.ml,500,0.14792609214782715,3,U,91,16
prog1215.ml,500,0.4621260166168213,5,U,140,24
prog1216.ml,500,0.8755440711975098,2,U,199,34
prog1217.ml,1000,1.9030179977416992,4,U,332,55
prog1218.ml,500,0.8144998550415039,4,U,162,28
prog1219.ml,1000,2.1185481548309326,4,U,630,108
prog1220.ml,500,2.3920536041259766e-3,1,U,8,3
prog1221.ml,500,7.881999015808105e-2,1,U,118,31
prog1222.ml,500,3.520965576171875e-3,1,S,0,0
prog1223.ml,500,0.7583889961242676,2,U,236,42
prog1224.ml,1000,60.03589987754822,1,T,0,0
prog1225.ml,1500,60.004065990448,1,T,0,0
prog1226.ml,1000,5.7685301303863525,5,U,737,126
prog1227.ml,1500,60.01090598106384,1,T,0,0
prog1228.ml,1500,60.01690888404846,1,T,0,0
prog1229.ml,500,2.647876739501953e-3,1,U,6,3
prog1230.ml,500,0.5692880153656006,4,U,144,26
prog1231.ml,500,8.350133895874023e-3,1,U,10,2
prog1232.ml,500,5.506086349487305e-2,1,U,29,6
prog1233.ml,500,0.43584489822387695,5,U,121,29
prog1234.ml,500,8.945393562316895e-2,4,U,49,11
prog1235.ml,500,4.265904426574707e-2,4,U,29,6
prog1236.ml,500,1.4687061309814453e-2,4,U,35,7
prog1237.ml,1000,1.9009950160980225,4,U,618,112
prog1238.ml,1500,60.00693607330322,1,T,0,0
prog1239.ml,1500,0.5817768573760986,2,U,305,58
prog1240.ml,500,0.17012381553649902,2,U,84,19
prog1241.ml,500,1.3242006301879883e-2,1,U,21,5
prog1242.ml,500,3.0498981475830078e-2,1,U,36,4
prog1243.ml,500,1.8970966339111328e-3,4,U,7,3
prog1244.ml,500,1.2269020080566406e-3,2,U,5,2
prog1245.ml,500,1.990079879760742e-3,3,D,0,0
prog1246.ml,500,5.710124969482422e-4,1,D,0,0
prog1248.ml,500,4.914999008178711e-3,5,D,0,0
prog1249.ml,500,3.320932388305664e-3,2,D,0,0
prog1250.ml,500,3.337860107421875e-3,2,U,15,4
prog1251.ml,500,1.961946487426758e-3,2,D,0,0
prog1252.ml,500,1.3990402221679688e-3,1,U,5,3
prog1253.ml,500,9.624535083770752,1000,S,0,0
prog1254.ml,500,1.1539459228515625e-3,1,D,0,0
prog1255.ml,500,1.0991096496582031e-3,1,D,0,0
prog1256.ml,500,2.4318695068359375e-3,3,D,0,0
prog1257.ml,500,1.259303092956543e-2,1,U,25,7
prog1260.ml,500,2.3000240325927734e-3,2,H,7,2
prog1262.ml,500,1.354891061782837,1000,S,0,0
prog1263.ml,500,1.604085922241211,1000,S,0,0
prog1264.ml,500,9.729862213134766e-4,1,U,5,2
prog1265.ml,500,7.319450378417969e-4,1,U,1,1
prog1266.ml,500,4.680156707763672e-4,1,U,1,1
prog1267.ml,500,2.576112747192383e-3,1,U,12,3
prog1268.ml,500,1.4181137084960938e-3,1,U,8,3
prog1272.ml,500,1.9288063049316406e-3,1,U,8,2
prog1273.ml,500,9.109973907470703e-4,1,U,2,1
prog1274.ml,500,7.560253143310547e-4,1,U,2,1
prog1275.ml,500,6.501674652099609e-4,1,U,2,1
prog1276.ml,500,3.8459300994873047e-3,1,U,15,4
prog1278.ml,500,5.527305603027344e-2,4,U,69,19
prog1283.ml,500,2.1360158920288086e-2,2,U,42,10
prog1284.ml,500,3.6940574645996094e-3,1,U,14,4
prog1285.ml,500,3.604888916015625e-3,1,U,13,4
prog1286.ml,500,3.753185272216797e-3,1,U,13,4
prog1287.ml,500,4.940986633300781e-3,3,H,7,2
prog1288.ml,500,1.1857986450195313e-2,2,U,17,4
prog1289.ml,500,1.5439987182617188e-3,1,U,2,2
prog1291.ml,500,5.9969425201416016e-3,3,U,10,3
prog1292.ml,500,5.774974822998047e-3,3,U,10,3
prog1293.ml,500,7.665872573852539e-3,4,U,10,3
prog1294.ml,500,5.8438777923583984e-3,3,U,10,3
prog1295.ml,500,6.008148193359375e-3,3,U,10,3
prog1296.ml,500,5.0961971282958984e-3,2,U,6,3
prog1297.ml,500,1.0485172271728516e-2,4,U,12,3
prog1298.ml,500,4.5850276947021484e-3,2,U,6,2
prog1299.ml,500,9.387016296386719e-3,5,U,10,3
prog1300.ml,500,9.068012237548828e-3,3,U,12,3
prog1301.ml,500,7.794857025146484e-3,4,U,10,3
prog1302.ml,500,1.0680198669433594e-2,4,U,12,3
prog1303.ml,500,4.893064498901367e-3,3,U,9,3
prog1304.ml,500,7.8029632568359375e-3,3,U,12,3
prog1305.ml,500,9.058952331542969e-3,4,U,12,3
prog1306.ml,500,1.1214971542358398e-2,4,U,12,3
prog1307.ml,500,7.068610191345215e-2,4,U,25,8
prog1309.ml,500,2.8111934661865234e-2,3,H,22,6
prog1310.ml,500,6.062507629394531e-2,5,U,14,4
prog1311.ml,500,5.072379112243652e-2,5,H,43,10
prog1312.ml,500,1.8388986587524414e-2,3,U,23,6
prog1314.ml,500,0.1606588363647461,9,U,6,2
prog1315.ml,500,7.407593727111816e-2,6,U,11,3
prog1316.ml,500,3.1719207763671875e-3,1,U,16,4
prog1317.ml,500,4.7380924224853516e-3,1,U,16,4
prog1318.ml,500,60.00558280944824,1,T,0,0
prog1319.ml,500,3.4570693969726563e-3,1,U,16,4
prog1320.ml,500,4.317045211791992e-3,1,U,17,4
prog1321.ml,500,6.9179534912109375e-3,1,S,0,0
prog1322.ml,500,1.087188720703125e-2,1,U,34,10
prog1323.ml,500,50.770342111587524,1000,S,0,0
prog1324.ml,500,8.25190544128418e-3,3,U,25,7
prog1325.ml,500,6.176948547363281e-3,1,S,0,0
prog1326.ml,500,6.1359405517578125e-3,1,S,0,0
prog1327.ml,500,41.84699487686157,1000,S,0,0
prog1328.ml,500,1.0627031326293945e-2,1,U,34,10
prog1329.ml,500,44.10260510444641,1000,S,0,0
prog1330.ml,500,45.76029109954834,1000,S,0,0
prog1331.ml,500,4.041910171508789e-3,1,U,11,5
prog1332.ml,500,60.01996183395386,1,T,0,0
prog1333.ml,500,1.8110275268554688e-3,1,U,6,3
prog1334.ml,1000,60.00780391693115,1,T,0,0
prog1335.ml,500,6.522393226623535e-2,1,U,29,5
prog1336.ml,500,1.4605998992919922e-2,1,U,34,6
prog1337.ml,500,1.373291015625e-2,1,U,34,6
prog1338.ml,500,1.4269113540649414e-2,1,U,34,6
prog1339.ml,500,1.5807151794433594e-2,1,U,39,7
prog1340.ml,500,1.5152931213378906e-2,1,U,39,7
prog1341.ml,500,1.6726016998291016e-2,1,U,47,9
prog1342.ml,500,1.569509506225586e-2,1,U,39,7
prog1343.ml,500,1.4265060424804688e-2,1,U,37,7
prog1344.ml,500,1.5908002853393555e-2,1,U,37,7
prog1345.ml,500,1.7719030380249023e-2,1,U,39,7
prog1346.ml,500,1.7336130142211914e-2,1,U,39,7
prog1347.ml,500,1.6115903854370117e-2,1,U,39,7
prog1348.ml,500,1.6402006149291992e-2,1,U,39,7
prog1349.ml,500,1.588296890258789e-2,1,U,39,7
prog1350.ml,500,1.596212387084961e-2,1,U,39,7
prog1351.ml,500,1.7393827438354492e-2,1,U,39,7
prog1352.ml,500,1.8379926681518555e-2,1,U,40,7
prog1353.ml,500,1.84018611907959e-2,1,U,40,7
prog1354.ml,500,1.647210121154785e-2,1,U,40,7
prog1355.ml,500,1.633906364440918e-2,1,U,40,7
prog1356.ml,500,1.6273975372314453e-2,1,U,40,7
prog1357.ml,500,1.6759872436523438e-2,1,U,40,7
prog1358.ml,500,1.801896095275879e-2,1,U,48,9
prog1359.ml,500,1.689910888671875e-2,1,U,40,7
prog1360.ml,500,6.457901000976563e-2,2,U,76,11
prog1361.ml,500,0.11339116096496582,2,U,73,11
prog1362.ml,1000,60.081769943237305,1,T,0,0
prog1363.ml,1000,60.00630497932434,1,T,0,0
prog1364.ml,500,5.283093452453613e-2,2,U,49,7
prog1365.ml,500,8.796906471252441e-2,3,U,73,11
prog1366.ml,500,7.296490669250488e-2,2,U,79,11
prog1367.ml,500,0.10735297203063965,3,U,79,11
prog1368.ml,500,7.498502731323242e-2,2,U,61,7
prog1369.ml,500,0.27026820182800293,5,U,82,10
prog1370.ml,500,7.192087173461914e-2,1,S,0,0
prog1371.ml,500,8.923101425170898e-2,1,S,0,0
prog1372.ml,500,3.1735897064208984e-2,4,U,19,4
prog1373.ml,500,1.3098716735839844e-3,1,D,0,0
prog1374.ml,500,1.422882080078125e-3,1,D,0,0
prog1375.ml,500,1.1968612670898438e-3,1,D,0,0
prog1376.ml,500,7.441043853759766e-4,1,B,5,2
prog1377.ml,500,1.0509490966796875e-3,1,U,7,2
prog1378.ml,500,1.2099742889404297e-3,1,U,7,2
prog1379.ml,500,1.1719226837158203e-2,3,U,29,4
prog1380.ml,500,9.826898574829102e-3,2,U,29,4
prog1381.ml,500,1.2194156646728516e-2,3,U,29,4
prog1382.ml,500,1.5592575073242188e-4,1,U,1,1
prog1383.ml,500,8.261203765869141e-4,1,U,3,2
prog1384.ml,500,2.6998519897460938e-3,3,B,4,2
prog1385.ml,500,2.6280879974365234e-3,3,B,4,2
prog1386.ml,500,1.0114908218383789e-2,1,U,6,2
prog1387.ml,500,3.284931182861328e-3,1,U,10,4
prog1388.ml,500,2.892017364501953e-3,2,U,10,4
prog1389.ml,500,5.000114440917969e-3,1,U,17,5
prog1390.ml,500,2.6280879974365234e-3,1,U,12,5
prog1391.ml,500,1.8489360809326172e-3,1,H,9,4
prog1392.ml,500,3.487825393676758e-3,1,H,13,5
prog1395.ml,500,1.252603530883789e-2,2,U,23,6
prog1396.ml,500,2.682018280029297e-2,3,H,28,7
prog1397.ml,500,1.4609098434448242e-2,4,U,9,4
prog1398.ml,500,1.1799097061157227e-2,3,U,9,4
prog1399.ml,500,1.149296760559082e-2,3,U,9,4
prog1400.ml,500,1.1128902435302734e-2,2,U,15,5
prog1401.ml,500,1.396799087524414e-2,2,U,21,7
prog1402.ml,500,1.2422800064086914e-2,2,U,21,7
prog1403.ml,500,3.3686161041259766e-2,4,U,34,10
prog1404.ml,500,4.755282402038574e-2,6,U,37,12
prog1405.ml,500,1.2121200561523438e-3,1,U,2,2
prog1406.ml,500,1.251220703125e-3,1,U,2,2
prog1407.ml,500,7.573986053466797e-2,4,H,37,9
prog1408.ml,500,4.9447059631347656e-2,3,U,39,9
prog1411.ml,500,0.3711700439453125,10,U,62,18
prog1412.ml,500,1.4879703521728516e-3,1,U,1,1
prog1413.ml,500,1.6300678253173828e-3,1,U,1,1
prog1414.ml,500,7.709002494812012e-2,5,H,34,8
prog1415.ml,500,0.22652292251586914,9,U,90,20
prog1416.ml,500,7.552719116210938e-2,5,U,29,6
prog1417.ml,500,8.373022079467773e-3,3,U,14,4
prog1418.ml,500,60.005773067474365,1,T,0,0
prog1419.ml,500,3.3570051193237305e-2,1,S,0,0
prog1420.ml,500,5.872964859008789e-3,1,S,0,0
prog1421.ml,500,4.420900344848633e-2,1,S,0,0
prog1422.ml,500,5.841970443725586e-3,1,S,0,0
prog1423.ml,500,4.278898239135742e-2,1,S,0,0
prog1424.ml,500,8.877038955688477e-3,2,U,13,4
prog1425.ml,500,5.970001220703125e-3,1,S,0,0
prog1426.ml,500,1.5460014343261719e-2,5,U,33,9
prog1427.ml,500,3.3271312713623047e-3,1,U,16,4
prog1428.ml,500,6.476163864135742e-3,1,U,20,5
prog1429.ml,500,8.224010467529297e-3,3,U,25,7
prog1430.ml,500,1.8166780471801758e-2,4,U,25,7
prog1431.ml,500,1.0931015014648438e-2,1,S,0,0
prog1432.ml,500,7.511186599731445e-2,1,S,0,0
prog1433.ml,500,4.002094268798828e-3,1,U,14,5
prog1434.ml,500,41.736090898513794,1000,S,0,0
prog1435.ml,500,2.023935317993164e-3,1,U,4,2
prog1436.ml,500,2.2253036499023438e-2,1,S,0,0
prog1437.ml,500,60.015669107437134,1,T,0,0
prog1438.ml,500,4.052162170410156e-3,1,U,15,5
prog1439.ml,500,4.536867141723633e-3,1,U,16,5
prog1440.ml,500,40.32968211174011,1000,S,0,0
prog1441.ml,500,5.521059036254883e-3,1,U,17,6
prog1442.ml,500,6.170988082885742e-3,1,S,0,0
prog1443.ml,500,3.358006477355957e-2,1,U,36,10
prog1444.ml,500,1.0526895523071289e-2,4,U,22,4
prog1445.ml,500,9.003162384033203e-3,2,U,21,4
prog1446.ml,500,2.260923385620117e-3,1,U,6,3
prog1447.ml,500,2.5551319122314453e-3,2,U,9,2
prog1448.ml,500,2.6290416717529297e-3,2,U,10,2
prog1449.ml,500,1.0761022567749023e-2,5,U,20,5
prog1450.ml,500,5.7239532470703125e-3,2,U,15,3
prog1451.ml,500,4.383087158203125e-3,1,U,16,2
prog1452.ml,500,3.677845001220703e-3,1,U,12,2
prog1453.ml,500,3.892183303833008e-3,1,U,14,2
prog1454.ml,500,4.943394660949707e-2,2,U,57,13
prog1455.ml,500,6.641888618469238e-2,2,U,72,11
prog1456.ml,500,5.279064178466797e-3,3,U,12,4
prog1457.ml,500,1.8123149871826172e-2,3,U,23,5
prog1458.ml,500,4.580974578857422e-3,1,U,16,4
prog1459.ml,500,0.11517190933227539,3,U,113,24
prog1460.ml,500,1.1393070220947266e-2,1,U,25,7
prog1461.ml,500,1.170802116394043e-2,1,U,25,7
prog1462.ml,500,1.6739368438720703e-3,1,U,12,4
prog1463.ml,500,2.9180049896240234e-3,1,H,13,6
prog1464.ml,500,4.454135894775391e-3,1,U,19,5
prog1465.ml,500,1.14898681640625e-2,1,U,31,7
prog1466.ml,500,7.057905197143555e-3,1,U,26,7
prog1467.ml,500,9.47713851928711e-3,1,U,32,7
prog1468.ml,500,9.102106094360352e-3,1,U,31,7
prog1469.ml,500,9.629011154174805e-3,1,U,32,7
prog1470.ml,500,9.641885757446289e-3,1,U,32,7
prog1471.ml,500,3.1189918518066406e-3,1,H,11,5
prog1472.ml,500,2.794027328491211e-3,1,H,10,5
prog1473.ml,500,3.952980041503906e-3,1,H,12,5
prog1475.ml,500,2.81829833984375e-2,4,U,34,8
prog1476.ml,500,1.8630027770996094e-3,1,U,2,2
prog1478.ml,500,1.2669563293457031e-3,1,U,2,2
prog1479.ml,500,0.11401486396789551,4,U,80,18
prog1480.ml,500,4.340505599975586e-2,4,U,7,2
prog1481.ml,500,0.24250388145446777,10,U,86,17
prog1482.ml,500,2.766704559326172e-2,4,U,14,3
prog1483.ml,500,7.344961166381836e-3,2,U,7,2
prog1484.ml,500,0.4801490306854248,8,U,44,9
prog1485.ml,2000,4.429531097412109,7,U,140,44
prog1486.ml,500,1.9350051879882813e-3,1,U,9,3
prog1487.ml,500,4.405975341796875e-3,1,S,0,0
prog1488.ml,500,5.9661865234375e-3,1,S,0,0
prog1489.ml,500,5.866050720214844e-3,1,S,0,0
prog1490.ml,500,1.8851757049560547e-3,1,U,9,3
prog1491.ml,500,1.4848709106445313e-3,1,U,6,3
prog1492.ml,500,5.7718753814697266e-3,2,U,14,4
prog1493.ml,500,8.445024490356445e-3,3,U,28,9
prog1494.ml,500,1.626420021057129e-2,5,U,33,9
prog1495.ml,500,8.218050003051758e-3,3,U,25,7
prog1496.ml,500,9.078025817871094e-3,1,U,17,5
prog1497.ml,500,1.1847972869873047e-2,1,U,19,6
prog1498.ml,500,4.287004470825195e-2,1,S,0,0
prog1499.ml,500,4.264712333679199e-2,1,S,0,0
prog1500.ml,500,1.2768983840942383e-2,4,U,33,9
prog1501.ml,500,8.203983306884766e-3,1,U,17,5
prog1502.ml,500,1.1339902877807617e-2,1,U,17,5
prog1503.ml,500,1.5145063400268555e-2,1,U,19,6
prog1504.ml,500,8.938074111938477e-3,3,U,25,7
prog1505.ml,500,3.5674095153808594e-2,1,U,38,11
prog1506.ml,500,3.2124996185302734e-2,1,U,38,11
prog1507.ml,500,3.182816505432129e-2,1,U,38,11
prog1508.ml,500,49.45351195335388,1000,S,0,0
prog1509.ml,500,55.10213494300842,1000,S,0,0
prog1510.ml,500,9.371042251586914e-3,3,U,25,7
prog1511.ml,500,6.858110427856445e-3,1,S,0,0
prog1512.ml,500,1.2197017669677734e-2,1,U,41,15
prog1513.ml,500,1.1896133422851563e-2,1,U,42,15
prog1514.ml,500,6.479978561401367e-3,1,S,0,0
prog1515.ml,500,54.007681131362915,1000,S,0,0
prog1516.ml,500,53.97354698181152,1000,S,0,0
prog1517.ml,500,3.3319950103759766e-2,1,S,0,0
prog1518.ml,500,8.297491073608398e-2,1,S,0,0
prog1519.ml,500,1.9819974899291992e-2,1,S,0,0
prog1520.ml,500,3.2219886779785156e-3,1,U,14,3
prog1521.ml,500,3.473997116088867e-3,1,U,14,3
prog1522.ml,500,3.217935562133789e-3,1,U,14,3
prog1523.ml,500,7.542848587036133e-3,1,U,21,4
prog1524.ml,500,8.617877960205078e-3,1,U,26,4
prog1525.ml,500,9.273052215576172e-3,1,U,23,4
prog1526.ml,500,9.540081024169922e-3,1,U,23,4
prog1527.ml,500,4.1610002517700195e-2,1,U,71,12
prog1528.ml,500,4.351091384887695e-2,1,U,70,11
prog1529.ml,500,1.8360137939453125e-2,1,U,40,7
prog1530.ml,500,1.8558025360107422e-2,1,U,39,7
prog1531.ml,500,5.3843021392822266e-2,2,U,56,9
prog1532.ml,500,0.16082191467285156,2,U,120,21
prog1533.ml,500,6.732797622680664e-2,2,U,74,11
prog1534.ml,500,6.322479248046875e-2,2,U,64,9
prog1535.ml,500,0.12157893180847168,2,U,94,13
prog1536.ml,500,8.421993255615234e-2,2,U,95,17
prog1537.ml,500,6.87870979309082e-2,2,U,74,11
prog1538.ml,500,1.7413854598999023e-2,1,U,37,7
prog1539.ml,500,1.9842863082885742e-2,1,U,41,7
prog1540.ml,500,1.9888877868652344e-2,1,U,42,7
prog1541.ml,500,2.6679039001464844e-3,1,U,10,3
prog1542.ml,500,2.4352073669433594e-3,2,U,12,4
prog1543.ml,500,3.709697723388672e-2,15,U,28,4
prog1544.ml,500,1.0180473327636719e-3,1,D,0,0
prog1545.ml,500,2.830982208251953e-3,1,D,0,0
prog1546.ml,500,2.6620149612426758e-2,13,U,26,4
prog1547.ml,500,3.2321929931640625e-2,13,U,27,4
prog1548.ml,500,3.202199935913086e-2,16,U,25,4
prog1549.ml,500,2.8779029846191406e-2,12,U,26,4
prog1550.ml,500,3.7097930908203125e-4,1,U,1,1
prog1551.ml,500,3.2210350036621094e-4,1,U,1,1
prog1552.ml,500,1.2468099594116211e-2,5,D,0,0
prog1553.ml,500,4.267001152038574e-2,11,U,35,4
prog1554.ml,500,2.307891845703125e-3,1,U,8,3
prog1555.ml,500,0.4088170528411865,3,U,28,6
prog1556.ml,500,2.837395668029785e-2,4,U,8,3
prog1557.ml,500,0.429034948348999,9,U,11,3
prog1558.ml,500,1.336812973022461e-3,2,U,3,2
prog1559.ml,500,2.418994903564453e-3,3,U,7,2
prog1560.ml,500,2.248048782348633e-3,3,U,7,2
prog1561.ml,500,9.849071502685547e-4,1,D,0,0
prog1562.ml,500,2.8204917907714844e-4,1,U,1,1
prog1563.ml,500,3.659963607788086e-3,2,U,15,3
prog1564.ml,500,3.242015838623047e-3,3,U,10,2
prog1565.ml,500,5.775928497314453e-3,5,U,16,4
prog1566.ml,500,4.443478584289551e-2,17,U,45,11
prog1567.ml,500,8.418107032775879e-2,12,U,43,11
prog1568.ml,500,1.5559196472167969e-3,1,U,5,3
prog1569.ml,500,1.1919021606445313e-2,3,U,20,6
prog1570.ml,500,1.6350746154785156e-3,2,U,6,2
prog1571.ml,500,9.829998016357422e-3,3,U,20,6
prog1572.ml,500,1.571798324584961e-2,3,U,22,6
prog1573.ml,500,5.614042282104492e-3,3,U,15,5
prog1574.ml,500,1.1491060256958008e-2,4,U,20,6
prog1576.ml,500,1.058506965637207e-2,1,U,21,8
prog1577.ml,500,7.2460174560546875e-3,2,U,10,3
prog1578.ml,500,1.544189453125e-2,4,U,11,5
