file,stepLimit,time,tests,outcome,steps,jumps
prog1111.ml,500,57.48147702217102,1000,S,0,0
prog1112.ml,500,60.006102085113525,1,T,0,0
prog1113.ml,500,5.2280426025390625e-3,1,U,15,5
prog1114.ml,500,5.3598880767822266e-3,1,U,15,5
prog1115.ml,500,60.00348997116089,1,T,0,0
prog1116.ml,500,7.94382095336914e-2,1,U,42,14
prog1117.ml,500,9.056806564331055e-3,1,U,25,8
prog1118.ml,500,5.302906036376953e-3,1,U,15,5
prog1119.ml,500,7.2021484375e-3,1,U,15,5
prog1120.ml,500,4.477977752685547e-3,1,U,15,5
prog1121.ml,500,1.0559558868408203e-3,1,B,1,1
prog1122.ml,500,9.698867797851563e-4,1,U,3,2
prog1124.ml,500,5.998611450195313e-4,1,U,3,1
prog1125.ml,500,8.890628814697266e-4,1,U,2,1
prog1128.ml,500,1.2400150299072266e-3,1,U,4,2
prog1129.ml,500,6.361007690429688e-4,1,U,1,1
prog1130.ml,500,1.7045021057128906e-2,1,U,27,8
prog1132.ml,500,1.6679763793945313e-3,1,U,4,2
prog1134.ml,500,1.6560554504394531e-3,1,U,4,2
prog1135.ml,500,9.849071502685547e-4,1,U,4,2
prog1136.ml,500,1.0360956192016602e-2,4,U,22,6
prog1138.ml,500,0.15025591850280762,31,U,8,3
prog1139.ml,500,0.13413190841674805,16,U,11,2
prog1140.ml,500,2.378702163696289e-2,18,U,16,3
prog1141.ml,500,0.14321398735046387,17,U,32,7
prog1142.ml,500,0.1490180492401123,12,U,32,7
prog1143.ml,500,1.4266014099121094e-2,12,U,12,3
prog1144.ml,500,9.332013130187988e-2,15,U,12,3
prog1145.ml,500,1.6112089157104492e-2,12,U,17,4
prog1146.ml,500,1.6041040420532227e-2,11,U,9,3
prog1147.ml,500,2.5313138961791992e-2,15,U,20,5
prog1148.ml,500,3.0482053756713867e-2,16,U,18,4
prog1149.ml,500,3.927898406982422e-2,17,U,17,4
prog1150.ml,500,2.6057004928588867e-2,15,U,16,3
prog1151.ml,500,3.631305694580078e-2,14,U,14,3
prog1152.ml,500,3.238415718078613e-2,14,U,12,3
prog1153.ml,500,1.3628005981445313e-2,4,U,22,4
prog1154.ml,500,6.918907165527344e-3,1,U,13,3
prog1155.ml,500,5.176067352294922e-3,1,U,14,4
prog1156.ml,500,7.411003112792969e-3,1,U,13,3
prog1157.ml,500,8.870124816894531e-3,5,U,16,5
prog1158.ml,500,9.490013122558594e-3,2,U,12,3
prog1159.ml,500,6.027936935424805e-3,3,U,17,5
prog1160.ml,500,8.249998092651367e-3,5,U,9,3
prog1161.ml,500,4.081010818481445e-3,3,U,7,2
prog1162.ml,500,1.096963882446289e-3,1,U,3,1
prog1163.ml,500,4.60505485534668e-3,1,U,15,4
prog1164.ml,500,5.4340362548828125e-3,6,U,6,2
prog1165.ml,500,7.916927337646484e-3,6,U,6,2
prog1166.ml,500,2.4856460094451904,1000,S,0,0
prog1167.ml,500,9.450912475585938e-4,1,U,1,1
prog1168.ml,500,6.473708152770996e-2,14,U,62,13
prog1169.ml,500,2.1023035049438477e-2,1,D,0,0
prog1170.ml,500,2.9978036880493164e-2,1,D,0,0
prog1171.ml,500,1.83260440826416e-2,1,U,41,11
prog1172.ml,500,8.814096450805664e-3,1,U,26,6
prog1173.ml,500,1.0528087615966797e-2,4,U,14,3
prog1174.ml,500,8.529901504516602e-3,5,U,10,2
prog1175.ml,500,60.001055002212524,1,T,0,0
prog1176.ml,500,6.82520866394043e-3,1,U,14,4
prog1177.ml,500,2.80759334564209e-2,3,U,32,12
prog1178.ml,500,3.572487831115723e-2,1,U,26,6
prog1179.ml,500,0.12470698356628418,7,U,66,16
prog1180.ml,500,9.023690223693848e-2,4,U,59,13
prog1181.ml,500,1.44195556640625e-3,1,U,1,1
prog1182.ml,500,1.1150836944580078e-3,1,U,1,1
prog1183.ml,500,2.6115894317626953e-2,1,U,36,11
prog1184.ml,500,1.88751220703125e-2,1,U,36,11
prog1185.ml,500,6.894111633300781e-3,1,U,18,7
prog1186.ml,500,8.790493011474609e-4,1,U,1,1
prog1187.ml,500,6.470680236816406e-4,1,U,1,1
prog1188.ml,500,9.000301361083984e-4,1,U,1,1
prog1189.ml,500,8.261203765869141e-4,1,U,1,1
prog1190.ml,500,9.763312339782715e-2,1,U,35,14
prog1191.ml,500,2.0818710327148438e-3,3,U,6,2
prog1192.ml,500,5.472898483276367e-3,4,U,9,3
prog1194.ml,500,3.6419618129730225,1000,S,0,0
prog1195.ml,500,3.709077835083008e-3,1,U,11,3
prog1198.ml,500,5.993843078613281e-3,2,U,11,3
prog1199.ml,500,4.642009735107422e-3,1,B,8,2
prog1200.ml,500,1.7287731170654297e-3,1,U,5,2
prog1202.ml,500,3.743886947631836e-3,3,U,6,2
prog1203.ml,500,2.933979034423828e-3,2,U,6,2
prog1204.ml,500,1.7549991607666016e-3,1,U,4,2
prog1205.ml,500,1.6200542449951172e-3,1,U,4,2
prog1207.ml,500,9.409904479980469e-3,5,U,6,2
prog1209.ml,500,4.997968673706055e-3,1,S,0,0
prog1210.ml,500,2.3391246795654297e-3,1,U,7,2
prog1211.ml,500,4.528045654296875e-3,1,S,0,0
prog1214.ml,500,6.8798065185546875e-3,1,U,9,2
prog1216.ml,500,3.834962844848633e-3,1,U,7,2
prog1217.ml,500,4.560947418212891e-3,1,U,7,2
prog1218.ml,500,3.226041793823242e-3,1,U,7,2
prog1219.ml,500,2.956867218017578e-3,1,U,7,2
prog1220.ml,500,4.762411117553711e-2,1,S,0,0
prog1221.ml,500,1.0771751403808594e-3,1,U,4,2
prog1222.ml,500,1.6002018451690674,1000,S,0,0
prog1223.ml,500,2.3598670959472656e-3,1,U,9,2
prog1224.ml,500,7.170915603637695e-3,1,U,29,4
prog1225.ml,500,2.3331642150878906e-3,1,U,9,2
prog1226.ml,500,2.0668506622314453e-3,1,U,9,2
prog1229.ml,500,1.5969276428222656e-3,1,U,4,2
prog1238.ml,500,3.5240650177001953e-3,1,S,0,0
prog1239.ml,500,2.460956573486328e-3,1,U,7,2
prog1240.ml,500,2.357006072998047e-3,1,U,7,2
prog1241.ml,500,2.6369094848632813e-3,1,U,7,2
prog1242.ml,500,2.3250579833984375e-3,1,U,7,2
prog1243.ml,500,2.515077590942383e-3,1,U,7,2
prog1244.ml,500,1.1980056762695313e-2,1,S,0,0
prog1245.ml,500,2.9479026794433594e-2,1,S,0,0
prog1246.ml,500,2.9158592224121094e-3,1,S,0,0
prog1248.ml,500,1.1610984802246094e-3,1,U,6,3
prog1249.ml,500,1.8999576568603516e-3,1,U,6,3
prog1250.ml,500,3.058910369873047e-3,3,U,8,2
prog1251.ml,500,1.3859272003173828e-3,1,U,1,1
prog1252.ml,500,2.268075942993164e-3,1,U,3,3
prog1253.ml,500,3.402160882949829,1000,S,0,0
prog1254.ml,500,2.7521848678588867e-2,29,U,9,3
prog1255.ml,500,7.359981536865234e-4,1,U,2,1
prog1256.ml,500,1.6529560089111328e-3,1,U,7,2
prog1260.ml,500,5.361080169677734e-3,4,U,7,2
prog1262.ml,500,1.593184471130371e-2,1,U,8,3
prog1263.ml,500,6.50029182434082e-2,4,U,21,11
prog1264.ml,500,2.378702163696289e-2,2,U,21,11
prog1266.ml,1000,60.0054771900177,1,T,0,0
prog1271.ml,500,8.000850677490234e-3,4,U,7,3
prog1272.ml,500,1.3701915740966797e-3,1,U,1,1
prog1273.ml,500,2.1281957626342773e-2,3,U,32,8
prog1274.ml,500,2.3773193359375e-2,3,U,32,8
prog1275.ml,500,0.11961007118225098,4,U,41,10
prog1276.ml,500,2.3005962371826172e-2,3,U,23,6
prog1277.ml,500,60.09520220756531,1,T,0,0
prog1278.ml,3000,33.671388149261475,1,T,0,0
prog1279.ml,500,6.381034851074219e-3,2,U,14,4
prog1280.ml,500,0.1026761531829834,2,U,30,6
prog1281.ml,500,1.1392879486083984,30,U,66,14
prog1282.ml,1000,0.13159704208374023,2,U,41,8
prog1283.ml,500,0.9533228874206543,3,U,206,34
prog1284.ml,500,0.35497498512268066,3,U,112,18
prog1285.ml,500,0.20659303665161133,2,U,81,13
prog1286.ml,500,0.12138605117797852,2,U,81,13
prog1287.ml,500,0.1570141315460205,2,U,81,13
prog1288.ml,500,6.990408897399902e-2,1,U,63,11
prog1289.ml,500,6.998491287231445e-2,1,U,63,11
prog1290.ml,1000,60.00191116333008,1,T,0,0
prog1291.ml,500,0.18487906455993652,1,U,97,19
prog1292.ml,500,0.28128600120544434,1,U,100,20
prog1293.ml,500,1.737833023071289e-3,1,B,1,1
prog1294.ml,500,4.85992431640625e-3,1,U,9,2
prog1295.ml,500,0.2957730293273926,4,U,116,16
prog1296.ml,500,10.16100001335144,12,U,195,24
prog1297.ml,500,0.19558501243591309,1,U,50,9
prog1298.ml,500,0.18283700942993164,3,U,94,15
prog1299.ml,500,6.1556100845336914e-2,1,U,50,9
prog1300.ml,500,1.0980844497680664e-2,4,U,11,2
prog1301.ml,500,0.10179400444030762,7,U,20,4
prog1302.ml,500,1.5336990356445313e-2,4,U,29,5
prog1303.ml,500,2.2139549255371094e-3,1,U,6,2
prog1304.ml,500,1.9198179244995117e-2,3,U,20,3
prog1305.ml,500,1.2860774993896484e-2,4,U,10,2
prog1306.ml,500,60.00396704673767,1,T,0,0
prog1307.ml,500,1.6915082931518555e-2,4,U,20,3
prog1308.ml,500,5.023956298828125e-3,1,U,9,2
prog1309.ml,500,1.5323162078857422e-2,4,D,0,0
prog1310.ml,500,60.00146198272705,1,T,0,0
prog1311.ml,500,1.3849735260009766e-3,1,U,2,1
prog1312.ml,500,3.454923629760742e-3,1,U,7,2
prog1313.ml,500,4.909706115722656e-2,1,U,26,6
prog1314.ml,500,0.16285085678100586,5,U,45,8
prog1315.ml,500,0.11465096473693848,2,U,46,8
prog1316.ml,500,0.5021829605102539,3,U,115,24
prog1317.ml,500,3.918004035949707e-2,1,U,26,6
prog1318.ml,500,5.089306831359863e-2,1,U,27,5
prog1319.ml,500,1.3222029209136963,5,U,100,14
prog1320.ml,500,0.24896001815795898,2,U,91,13
prog1321.ml,500,1.2269871234893799,6,U,153,21
prog1322.ml,500,2.3886830806732178,6,U,226,29
prog1323.ml,500,0.699376106262207,7,U,164,24
prog1324.ml,500,1.278339147567749,4,U,110,16
prog1325.ml,500,5.289602279663086e-2,1,U,36,6
prog1326.ml,500,3.36458683013916e-2,1,U,39,7
prog1327.ml,500,6.0433149337768555e-2,1,U,36,6
prog1328.ml,500,0.8495769500732422,5,U,96,18
prog1329.ml,500,0.14323687553405762,2,U,73,13
prog1330.ml,500,0.10272002220153809,2,U,45,7
prog1331.ml,500,0.13541316986083984,3,U,45,7
prog1332.ml,500,0.29569292068481445,3,U,46,7
prog1333.ml,500,8.812904357910156e-2,2,U,44,7
prog1334.ml,500,0.14189505577087402,2,U,46,7
prog1335.ml,500,0.27407121658325195,3,U,45,7
prog1336.ml,500,0.15897703170776367,2,U,47,7
prog1337.ml,500,0.11217689514160156,2,U,74,13
prog1338.ml,500,0.3511509895324707,3,U,84,15
prog1339.ml,500,0.2713179588317871,4,U,82,16
prog1340.ml,500,0.15688490867614746,2,U,77,13
prog1341.ml,500,0.23137402534484863,2,U,86,17
prog1342.ml,500,0.13825607299804688,2,U,83,17
prog1343.ml,500,0.17961597442626953,2,U,75,13
prog1344.ml,500,0.24288702011108398,2,U,87,17
prog1345.ml,500,0.24018383026123047,2,U,83,17
prog1346.ml,500,6.758403778076172e-2,4,U,54,11
prog1347.ml,500,5.9999942779541016e-2,3,U,43,9
prog1348.ml,500,3.9196014404296875e-2,3,U,43,9
prog1349.ml,500,0.10356712341308594,4,U,58,12
prog1350.ml,500,6.49259090423584e-2,1,U,19,4
prog1351.ml,500,7.307982444763184e-2,5,U,53,11
prog1352.ml,500,7.00528621673584e-2,6,U,40,9
prog1353.ml,500,28.19432020187378,1000,S,0,0
prog1354.ml,500,24.237900972366333,1000,S,0,0
prog1355.ml,500,3.482198715209961e-2,1,U,30,8
prog1356.ml,500,4.742622375488281e-2,1,U,40,10
prog1357.ml,500,1.4377832412719727e-2,1,U,5,2
prog1358.ml,500,1.4464855194091797e-2,4,U,10,2
prog1359.ml,500,8.340835571289063e-3,2,U,11,2
prog1360.ml,500,60.00120997428894,1,T,0,0
prog1361.ml,500,60.00127601623535,1,T,0,0
prog1362.ml,500,6.786823272705078e-3,1,U,12,3
prog1363.ml,500,6.494998931884766e-3,1,U,12,3
prog1364.ml,500,3.1499862670898438e-3,1,U,8,2
prog1365.ml,500,2.8197765350341797e-3,1,U,8,2
prog1366.ml,500,1.1510848999023438e-3,1,U,2,1
prog1367.ml,500,3.7071943283081055e-2,1,U,47,11
prog1370.ml,500,1.5466890335083008,3,U,253,42
prog1371.ml,500,0.6772749423980713,3,U,212,38
prog1372.ml,500,1.1099815368652344e-2,1,U,14,3
prog1373.ml,2000,60.00035095214844,1,T,0,0
prog1374.ml,2500,60.00088882446289,1,T,0,0
prog1375.ml,500,6.168484687805176e-2,5,U,55,11
prog1376.ml,500,3.6691904067993164e-2,1,U,48,9
prog1377.ml,500,4.336905479431152e-2,1,U,39,7
prog1378.ml,500,0.1261448860168457,5,U,64,13
prog1379.ml,500,6.386494636535645e-2,4,U,60,12
prog1380.ml,500,8.587098121643066e-2,3,U,54,11
prog1381.ml,500,4.154205322265625e-2,4,U,52,11
prog1382.ml,500,6.1476945877075195e-2,5,U,52,11
prog1383.ml,500,1.2935161590576172e-2,1,U,10,4
prog1384.ml,500,1.1317014694213867e-2,1,U,10,4
prog1385.ml,500,2.58939266204834e-2,1,U,36,6
prog1386.ml,500,3.0321121215820313e-2,1,S,0,0
prog1387.ml,500,60.00193190574646,1,T,0,0
prog1388.ml,500,4.993796348571777e-2,1,U,43,9
prog1389.ml,500,7.48291015625e-2,1,U,51,9
prog1390.ml,500,4.378509521484375e-2,1,U,45,9
prog1391.ml,500,0.1063539981842041,1,U,51,10
prog1392.ml,500,5.762600898742676e-2,1,U,63,13
prog1393.ml,500,6.444287300109863e-2,1,U,64,14
prog1394.ml,500,4.461193084716797e-2,1,U,50,11
prog1395.ml,500,4.077482223510742e-2,1,U,51,10
prog1396.ml,500,5.69000244140625e-2,1,U,49,11
prog1397.ml,500,4.43720817565918e-2,1,U,50,11
prog1398.ml,500,6.020808219909668e-2,1,U,52,10
prog1399.ml,500,4.026293754577637e-2,1,U,53,10
prog1400.ml,500,7.590007781982422e-2,1,U,51,10
prog1401.ml,500,2.6443958282470703e-2,1,U,29,6
prog1402.ml,500,4.278397560119629e-2,1,U,37,7
prog1403.ml,500,0.2250230312347412,11,U,77,15
prog1404.ml,500,60.005510091781616,1,T,0,0
prog1405.ml,500,3.945112228393555e-3,1,U,9,3
prog1406.ml,500,1.7652034759521484e-2,3,U,41,9
prog1407.ml,500,4.8295021057128906e-2,3,U,50,9
prog1408.ml,500,0.13089799880981445,3,U,53,10
prog1409.ml,500,2.742290496826172e-2,3,U,47,9
prog1410.ml,500,6.55519962310791e-2,3,U,52,10
prog1411.ml,500,4.276704788208008e-2,3,U,45,9
prog1412.ml,500,8.16340446472168e-2,3,U,40,8
prog1413.ml,500,9.039688110351563e-2,2,U,53,10
prog1414.ml,500,0.21221017837524414,3,U,68,12
prog1415.ml,500,0.2366189956665039,3,U,85,14
prog1416.ml,500,0.28469300270080566,3,U,82,14
prog1417.ml,500,0.10815882682800293,2,U,53,10
prog1418.ml,500,0.11139702796936035,2,U,52,10
prog1419.ml,500,0.3664371967315674,3,U,85,14
prog1420.ml,500,0.37926387786865234,2,U,68,12
prog1421.ml,500,60.001933097839355,1,T,0,0
prog1422.ml,500,0.8769159317016602,2,U,92,13
prog1423.ml,500,0.2013249397277832,1,U,50,10
prog1424.ml,500,5.111098289489746e-2,1,U,53,12
prog1425.ml,500,4.2389869689941406e-2,1,U,54,12
prog1426.ml,500,0.11924910545349121,1,U,48,10
prog1427.ml,500,3.822803497314453e-2,1,U,48,10
prog1428.ml,500,7.247400283813477e-2,1,U,46,10
prog1429.ml,500,0.10434293746948242,1,U,51,11
prog1430.ml,500,8.147621154785156e-2,1,U,42,9
prog1431.ml,500,7.206416130065918e-2,1,U,42,9
prog1432.ml,500,8.55550765991211e-2,1,U,43,9
prog1433.ml,500,4.933500289916992e-2,1,U,52,11
prog1434.ml,500,0.17675089836120605,5,U,41,8
prog1435.ml,500,2.7201175689697266e-3,1,U,6,3
prog1436.ml,500,2.4042129516601563e-3,1,U,6,3
prog1439.ml,500,1.2860298156738281e-3,1,U,2,1
prog1440.ml,500,1.3093948364257813e-2,1,U,3,1
prog1441.ml,500,1.4951944351196289e-2,1,U,3,1
prog1442.ml,500,6.0400962829589844e-2,1,U,60,11
prog1443.ml,500,5.755805969238281e-2,1,U,60,11
prog1444.ml,500,5.7108402252197266e-3,1,B,1,1
prog1445.ml,500,7.426023483276367e-3,1,B,1,1
prog1446.ml,500,0.5070581436157227,3,U,150,27
prog1447.ml,500,3.3202500343322754,10,U,109,16
prog1448.ml,500,1.060344934463501,8,U,110,16
prog1449.ml,500,2.5694329738616943,10,U,124,17
prog1450.ml,1000,60.00138187408447,1,T,0,0
prog1451.ml,500,0.19936203956604004,2,U,69,11
prog1452.ml,500,0.13570308685302734,2,U,81,15
prog1453.ml,500,0.26176905632019043,2,U,70,11
prog1454.ml,500,0.19522809982299805,2,U,81,13
prog1455.ml,500,0.25102710723876953,3,U,81,15
prog1456.ml,500,5.091500282287598e-2,1,U,54,10
prog1457.ml,500,3.875303268432617e-2,1,U,60,11
prog1458.ml,500,0.12894010543823242,2,U,59,11
prog1459.ml,500,0.31186985969543457,4,U,59,11
prog1460.ml,500,6.783580780029297e-2,1,U,54,10
prog1461.ml,500,0.1171109676361084,2,U,61,11
prog1462.ml,500,6.121397018432617e-2,1,U,52,10
prog1463.ml,500,5.873608589172363e-2,1,U,55,11
prog1464.ml,500,6.81610107421875e-2,1,U,56,11
prog1465.ml,500,6.811380386352539e-2,1,U,56,11
prog1466.ml,500,9.687304496765137e-2,1,U,55,11
prog1467.ml,500,5.743598937988281e-2,1,U,56,11
prog1468.ml,500,9.425592422485352e-2,1,U,61,11
prog1469.ml,500,5.935811996459961e-2,1,U,53,10
prog1470.ml,500,7.721495628356934e-2,1,U,58,11
prog1471.ml,500,6.954598426818848e-2,1,U,60,11
prog1472.ml,500,9.813618659973145e-2,1,U,60,11
prog1473.ml,500,0.11727094650268555,2,U,73,13
prog1474.ml,500,0.20318293571472168,2,U,90,17
prog1475.ml,500,0.1591651439666748,2,U,77,15
prog1476.ml,500,0.11059999465942383,5,U,18,2
prog1477.ml,500,9.567499160766602e-2,3,U,39,7
prog1478.ml,500,3.411698341369629e-2,1,U,37,6
prog1479.ml,500,0.2025299072265625,2,U,46,6
prog1480.ml,500,9.891009330749512e-2,1,U,42,6
prog1481.ml,500,0.49700188636779785,3,U,89,14
prog1482.ml,500,2.9881954193115234e-2,1,U,26,6
prog1483.ml,500,3.07009220123291e-2,1,U,26,6
prog1484.ml,500,2.7537107467651367e-2,1,U,26,6
prog1485.ml,500,0.30442190170288086,2,U,138,23
prog1486.ml,500,7.221603393554688e-2,1,U,48,8
prog1487.ml,500,6.293606758117676e-2,1,U,50,9
prog1488.ml,500,4.685187339782715e-2,1,U,50,9
prog1489.ml,500,6.000399589538574e-2,1,U,50,9
prog1490.ml,500,1.3846158981323242e-2,1,U,13,2
prog1491.ml,500,5.315065383911133e-3,1,U,8,3
prog1492.ml,500,1.4920234680175781e-3,1,U,6,3
prog1493.ml,500,0.45183515548706055,1,U,132,24
prog1494.ml,500,0.4980587959289551,1,U,131,24
prog1495.ml,500,0.4936051368713379,1,U,132,24
prog1496.ml,500,0.4633638858795166,1,U,121,23
prog1497.ml,500,0.512505054473877,1,U,121,23
prog1498.ml,500,0.21651911735534668,2,U,105,19
prog1499.ml,500,9.806108474731445e-2,1,U,59,11
prog1500.ml,500,0.3994448184967041,1,U,118,20
prog1501.ml,500,0.5192830562591553,1,U,119,20
prog1502.ml,500,7.772707939147949e-2,1,U,59,11
prog1503.ml,500,0.3753018379211426,1,U,122,20
prog1504.ml,500,0.29532694816589355,1,U,120,20
prog1505.ml,500,1.1680126190185547e-2,3,D,0,0
prog1506.ml,500,4.4007062911987305e-2,1,U,47,9
prog1507.ml,500,5.764007568359375e-2,1,U,44,9
prog1508.ml,500,0.48887085914611816,3,U,107,22
prog1509.ml,500,0.15608501434326172,2,U,72,16
prog1510.ml,500,0.19031095504760742,6,U,53,11
prog1511.ml,500,4.1203975677490234e-2,5,U,45,9
prog1512.ml,500,4.499006271362305e-2,5,U,40,8
prog1513.ml,500,9.918689727783203e-2,1,U,48,9
prog1514.ml,500,5.7592153549194336e-2,2,U,32,6
prog1515.ml,500,1.737313985824585,3,U,273,50
prog1516.ml,500,0.25359010696411133,2,U,101,17
prog1517.ml,500,6.162881851196289e-3,3,D,0,0
prog1518.ml,500,5.622148513793945e-3,3,D,0,0
prog1519.ml,500,6.37507438659668e-3,3,D,0,0
prog1520.ml,500,4.1120052337646484e-3,2,D,0,0
prog1521.ml,500,5.5539608001708984e-3,2,D,0,0
prog1522.ml,500,5.9320926666259766e-3,3,U,11,4
prog1523.ml,500,0.21394991874694824,7,U,19,2
prog1524.ml,500,8.787393569946289e-2,1,U,54,11
prog1525.ml,500,1.8217086791992188e-2,1,U,17,4
prog1526.ml,500,2.2277116775512695e-2,1,U,17,4
prog1527.ml,500,2.2323520183563232,6,U,246,51
prog1528.ml,500,8.10694694519043e-3,1,U,17,4
prog1529.ml,500,4.1612863540649414e-2,1,U,33,7
prog1530.ml,500,5.106687545776367e-2,1,U,39,9
prog1531.ml,500,2.673506736755371e-2,1,U,34,7
prog1532.ml,500,3.3030033111572266e-2,1,U,24,5
prog1533.ml,500,2.7588844299316406e-2,1,U,24,5
prog1534.ml,500,3.821992874145508e-2,1,U,31,7
prog1535.ml,500,6.8378448486328125e-3,2,D,0,0
prog1536.ml,500,6.002187728881836e-3,4,D,0,0
prog1537.ml,500,2.488994598388672e-2,1,U,27,4
prog1538.ml,500,2.2934913635253906e-2,1,U,27,4
prog1540.ml,500,0.15958905220031738,1,U,41,7
prog1541.ml,500,0.4609639644622803,1,U,69,10
prog1542.ml,500,0.36951112747192383,1,U,69,10
prog1543.ml,500,0.12762689590454102,1,U,41,7
prog1544.ml,500,0.20538902282714844,3,U,39,7
prog1545.ml,500,0.16585397720336914,3,U,42,8
prog1546.ml,500,0.1871020793914795,4,U,35,6
prog1547.ml,500,0.19492101669311523,4,U,50,8
prog1548.ml,500,0.2695341110229492,1,U,70,10
prog1549.ml,500,0.24441790580749512,1,U,70,10
prog1550.ml,1000,60.00168204307556,1,T,0,0
prog1551.ml,500,1.0379650592803955,5,U,113,20
prog1552.ml,500,1.6323649883270264,9,U,134,24
prog1553.ml,500,0.18724513053894043,2,U,69,11
prog1554.ml,500,0.15320086479187012,1,U,55,9
prog1555.ml,500,8.12230110168457e-2,1,U,55,9
prog1556.ml,500,0.12480497360229492,1,U,52,8
prog1557.ml,500,1.293133020401001,7,U,69,11
prog1558.ml,500,5.6097984313964844e-2,1,U,52,8
prog1559.ml,500,0.36704397201538086,3,U,81,13
prog1560.ml,500,0.36275386810302734,2,U,62,9
prog1561.ml,500,0.30504393577575684,2,U,90,15
prog1562.ml,500,0.4655759334564209,3,U,78,11
prog1563.ml,500,0.27612996101379395,2,U,70,11
prog1564.ml,500,0.5129761695861816,3,U,91,16
prog1565.ml,500,0.9901587963104248,5,U,70,11
prog1566.ml,500,0.5564491748809814,2,U,70,11
prog1567.ml,500,0.3683199882507324,3,U,57,9
prog1568.ml,500,0.15544390678405762,1,U,58,9
prog1569.ml,500,0.10046815872192383,1,U,52,8
prog1570.ml,500,60.00166606903076,1,T,0,0
prog1571.ml,500,9.272480010986328e-2,1,U,55,9
prog1572.ml,500,60.0029821395874,1,T,0,0
prog1573.ml,500,4.254794120788574e-2,1,U,49,8
prog1574.ml,500,8.906292915344238e-2,1,U,77,15
prog1575.ml,500,0.18906188011169434,1,U,51,8
prog1576.ml,500,0.10027194023132324,1,U,58,9
prog1577.ml,500,0.4783918857574463,2,U,68,11
prog1578.ml,500,0.11581301689147949,1,U,51,8
prog1579.ml,500,0.13227295875549316,1,U,58,9
prog1580.ml,500,0.10490298271179199,1,U,59,9
prog1581.ml,500,7.257819175720215e-2,1,U,55,9
prog1582.ml,500,0.15742993354797363,1,U,52,8
prog1583.ml,500,0.11113405227661133,2,U,57,9
prog1584.ml,500,5.8840036392211914e-2,1,U,55,9
prog1585.ml,500,0.10181689262390137,1,U,55,9
prog1586.ml,500,0.12497186660766602,2,U,68,11
prog1587.ml,500,5.423092842102051e-2,1,U,52,8
prog1588.ml,500,3.4829139709472656e-2,1,U,52,8
prog1589.ml,500,4.929494857788086e-2,1,U,43,7
prog1590.ml,500,10.76991605758667,69,U,35,5
prog1591.ml,500,6.25300407409668e-3,3,D,0,0
prog1592.ml,500,8.55708122253418e-3,2,D,0,0
prog1593.ml,500,2.1507978439331055e-2,1,U,18,4
prog1594.ml,500,6.006598472595215e-2,1,U,63,13
prog1595.ml,500,0.13776516914367676,3,U,64,11
prog1596.ml,500,6.897902488708496e-2,1,U,63,13
prog1597.ml,500,0.17139005661010742,5,U,154,31
prog1598.ml,500,1.4106035232543945e-2,3,U,11,2
prog1599.ml,3000,16.568971872329712,1,U,2745,353
prog1600.ml,500,2.6768922805786133e-2,1,U,27,6
prog1601.ml,500,0.1231381893157959,2,U,55,12
prog1602.ml,500,0.11814999580383301,2,U,104,17
prog1603.ml,500,0.15373921394348145,2,U,52,9
prog1604.ml,1000,60.00470304489136,1,T,0,0
prog1605.ml,500,0.25347399711608887,2,U,102,17
prog1609.ml,500,5.055880546569824e-2,1,U,46,9
prog1610.ml,500,3.1916141510009766e-2,1,U,34,7
prog1611.ml,500,3.7516117095947266e-2,1,U,34,7
prog1612.ml,500,2.6101112365722656e-2,1,U,34,7
prog1613.ml,500,4.342508316040039e-2,1,U,34,7
prog1617.ml,500,4.711794853210449e-2,1,U,34,7
prog1618.ml,500,1.8029212951660156e-2,1,U,34,7
prog1619.ml,500,2.4277925491333008e-2,1,U,34,7
prog1620.ml,500,2.386307716369629e-2,1,U,34,7
prog1621.ml,500,3.965401649475098e-2,1,U,34,7
prog1622.ml,500,6.225299835205078e-2,1,U,43,9
prog1623.ml,500,3.409600257873535e-2,1,U,42,9
prog1624.ml,500,3.9057016372680664e-2,1,U,43,9
prog1625.ml,500,2.0910978317260742e-2,1,U,43,9
prog1626.ml,500,3.016495704650879e-2,1,U,34,7
prog1627.ml,500,3.738808631896973e-2,1,U,34,7
prog1628.ml,500,6.554102897644043e-2,1,U,46,9
prog1629.ml,500,5.446290969848633e-2,1,U,46,9
prog1630.ml,500,2.6733875274658203e-2,1,U,46,9
prog1631.ml,500,9.929394721984863e-2,2,U,75,15
prog1632.ml,500,3.531599044799805e-2,1,U,46,9
prog1633.ml,500,4.317188262939453e-2,1,U,46,9
prog1634.ml,500,3.357195854187012e-2,1,U,43,9
prog1635.ml,500,4.343700408935547e-2,1,U,46,9
prog1636.ml,500,0.14760398864746094,1,U,46,9
prog1637.ml,500,3.7625789642333984e-2,1,U,43,9
prog1638.ml,500,0.10002398490905762,2,U,63,9
prog1639.ml,500,0.2530710697174072,2,U,75,11
prog1640.ml,500,2.5876998901367188e-2,1,U,48,9
prog1641.ml,500,1.5692949295043945e-2,1,U,26,4
prog1642.ml,500,1.1857032775878906e-2,1,U,26,4
prog1643.ml,500,0.10874080657958984,2,U,65,11
prog1644.ml,500,0.1347370147705078,2,U,53,9
prog1645.ml,500,1.296091079711914e-2,1,U,14,3
prog1646.ml,500,1.2284040451049805e-2,1,U,14,3
